Numero;Tipo_de_incidente;DSC_GRAVIDADE_TIPO;DSC_QUASE_ACIDENTE_ACIDENTE
2605/000245;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2605/000246;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000247;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000248;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000249;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2606/000250;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2606/000251;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2606/000252;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000253;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2606/000254;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000255;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000256;SSO - Falha de elemento do conjunto solidário de barreira (CSB);GRAVE;Acidente
2606/000257;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000258;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000259;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000260;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000261;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000262;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000263;SSO - Falha estrutural em poço;;
2606/000264;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000265;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000266;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000267;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000268;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000269;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000270;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2606/000271;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000272;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000273;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000274;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000275;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000276;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);LEVE;Quase acidente
2606/000277;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000278;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000279;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2606/000280;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000281;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2606/000282;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000283;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000284;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000285;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2607/000286;SSO - Falha de elemento do conjunto solidário de barreira (CSB);GRAVE;Acidente
2607/000287;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000288;SSO - Perda de controle de poço;;
2607/000289;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000290;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000291;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000292;SSO - Falha de elemento do conjunto solidário de barreira (CSB);MODERADO;Acidente
2607/000293;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000294;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000295;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000296;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000297;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000298;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000299;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000300;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000301;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000302;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000303;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000304;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2607/000305;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000306;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2607/000307;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000308;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2607/000309;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000310;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);MODERADO;Acidente
2607/000311;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000312;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000313;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2607/000314;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000315;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000316;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2607/000317;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000318;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000319;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000320;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2607/000321;SSO - Falha estrutural em poço;;
2607/000322;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000323;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000324;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2607/000325;SSO - Falha de elemento do conjunto solidário de barreira (CSB);GRAVE;Acidente
2607/000326;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000327;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000328;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2608/000329;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2608/000330;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000331;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000332;SSO - Falha de elemento do conjunto solidário de barreira (CSB);MODERADO;Acidente
2608/000333;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000334;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000335;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000336;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000337;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000338;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000339;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2608/000340;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000341;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000342;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000343;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000344;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000345;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000346;SSO - Falha de elemento do conjunto solidário de barreira (CSB);MODERADO;Acidente
2608/000347;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2608/000348;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000349;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000350;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000351;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000352;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000353;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000354;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000355;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000356;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000357;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000358;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000359;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000360;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000361;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000362;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000363;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000364;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2608/000365;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2608/000366;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000367;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000368;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000369;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000370;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000371;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000372;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2608/000373;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000374;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000375;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2608/000376;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2608/000377;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000378;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000379;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000380;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000381;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2609/000382;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000383;SSO - Falha de elemento do conjunto solidário de barreira (CSB);MODERADO;Acidente
2609/000384;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000385;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2609/000386;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000387;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000388;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000389;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000390;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000391;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000392;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2609/000393;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000394;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000395;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000396;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000397;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);LEVE;Quase acidente
2609/000398;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000399;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000400;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000401;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000402;SSO - Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2609/000403;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000404;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000405;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2609/000406;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000407;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000408;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000409;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000410;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000411;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000412;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000413;SSO - Falha estrutural em poço;;
2609/000414;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000415;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000416;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2609/000417;SSO - Falha de elemento do conjunto solidário de barreira (CSB);MODERADO;Acidente
